Region,Council,Ward,Total_Pop,Male_Pop,Female_Pop
KIGOMA,KIBONDO DISTRICT COUNCIL,Biturana,10830,5225,5605
KIGOMA,KIBONDO DISTRICT COUNCIL,Kumwambu,9744,4599,5145
KIGOMA,KIBONDO DISTRICT COUNCIL,Rusohoko,13208,6384,6824
KIGOMA,KIBONDO DISTRICT COUNCIL,Kumsenga,15087,7134,7953
KIGOMA,KIBONDO DISTRICT COUNCIL,Kizazi,16300,7627,8673
KIGOMA,KIBONDO DISTRICT COUNCIL,Mabamba,15171,7150,8021
KIGOMA,KIBONDO DISTRICT COUNCIL,Itaba,7974,3763,4211
KIGOMA,KIBONDO DISTRICT COUNCIL,Kagezi,13651,6542,7109
KIGOMA,KIBONDO DISTRICT COUNCIL,Mukabuye,7089,3421,3668
KIGOMA,KIBONDO DISTRICT COUNCIL,Busagara,16341,7859,8482
KIGOMA,KIBONDO DISTRICT COUNCIL,Rugongwe,34429,16352,18077
KIGOMA,KIBONDO DISTRICT COUNCIL,Busunzu,31085,15151,15934
KIGOMA,KIBONDO DISTRICT COUNCIL,Nyaruyoba,13994,6697,7297
KIGOMA,KASULU DISTRICT COUNCIL,Kitanga,37731,18261,19470
KIGOMA,KASULU DISTRICT COUNCIL,Heru Ushingo,36631,17942,18689
KIGOMA,KASULU DISTRICT COUNCIL,Nyamidaho,130932,64412,66520
KIGOMA,KASULU DISTRICT COUNCIL,Kitagata,10469,5019,5450
KIGOMA,KASULU DISTRICT COUNCIL,Kagera Nkanda,32399,16140,16259
KIGOMA,KASULU DISTRICT COUNCIL,Makere,62398,30568,31830
KIGOMA,KASULU DISTRICT COUNCIL,Nyachenda,16050,7709,8341
KIGOMA,KASULU DISTRICT COUNCIL,Buhoro,17072,8256,8816
KIGOMA,KASULU DISTRICT COUNCIL,Nyamnyusi,16411,7878,8533
KIGOMA,KASULU DISTRICT COUNCIL,Nyakitonto,20171,9774,10397
KIGOMA,KASULU DISTRICT COUNCIL,Muzye,11961,5457,6504
KIGOMA,KASULU DISTRICT COUNCIL,Bugaga,14040,6352,7688
KIGOMA,KASULU DISTRICT COUNCIL,Kigembe,16134,7667,8467
KIGOMA,KASULU DISTRICT COUNCIL,Rusesa,20166,9569,10597
KIGOMA,KASULU DISTRICT COUNCIL,Kwaga,5838,2713,3125
KIGOMA,KASULU DISTRICT COUNCIL,Kalela,9932,4691,5241
KIGOMA,KASULU DISTRICT COUNCIL,Kurugongo,24983,12153,12830
KIGOMA,KASULU DISTRICT COUNCIL,Rungwe Mpya,19868,9576,10292
KIGOMA,KASULU DISTRICT COUNCIL,Asante Nyerere,17412,8511,8901
KIGOMA,KASULU DISTRICT COUNCIL,Titye,12266,5841,6425
KIGOMA,KASULU DISTRICT COUNCIL,Shunguliba,4903,2443,2460
KIGOMA,KASULU TOWN COUNCIL,Kigondo,23852,11466,12386
KIGOMA,KASULU TOWN COUNCIL,Msambara,23610,11183,12427
KIGOMA,KASULU TOWN COUNCIL,Ruhita,16038,7680,8358
KIGOMA,KASULU TOWN COUNCIL,Nyumbigwa,11920,5645,6275
KIGOMA,KASULU TOWN COUNCIL,Murufiti,9977,4693,5284
KIGOMA,KASULU TOWN COUNCIL,Nyansha,15724,7490,8234
KIGOMA,KASULU TOWN COUNCIL,Kumsenga,7701,3599,4102
KIGOMA,KASULU TOWN COUNCIL,Mwilamvya,9925,4604,5321
KIGOMA,KASULU TOWN COUNCIL,Murusi,34036,15905,18131
KIGOMA,KASULU TOWN COUNCIL,Murubona,17661,8190,9471
KIGOMA,KASULU TOWN COUNCIL,Kumnyika,11681,5450,6231
KIGOMA,KASULU TOWN COUNCIL,Kimobwa,5309,2496,2813
KIGOMA,KASULU TOWN COUNCIL,Muganza,18805,8921,9884
KIGOMA,KASULU TOWN COUNCIL,Muhunga,17423,7929,9494
KIGOMA,KASULU TOWN COUNCIL,Heru Juu,14659,6916,7743
KIGOMA,KIGOMA DISTRICT COUNCIL,Mungonya,17638,8288,9350
KIGOMA,KIGOMA DISTRICT COUNCIL,Kagongo,10449,4901,5548
KIGOMA,KIGOMA DISTRICT COUNCIL,Mwandiga,17582,8198,9384
KIGOMA,KIGOMA DISTRICT COUNCIL,Ziwani,9537,4669,4868
KIGOMA,KIGOMA DISTRICT COUNCIL,Kagunga,14027,6741,7286
KIGOMA,KIGOMA DISTRICT COUNCIL,Mkigo,5521,2618,2903
KIGOMA,KIGOMA DISTRICT COUNCIL,Mwamgongo,12264,5779,6485
KIGOMA,KIGOMA DISTRICT COUNCIL,Kalinzi,21904,10219,11685
KIGOMA,KIGOMA DISTRICT COUNCIL,Nyarubanda,8717,4076,4641
KIGOMA,KIGOMA DISTRICT COUNCIL,Bitale,19479,8964,10515
KIGOMA,KIGOMA DISTRICT COUNCIL,Mkongoro,17971,8328,9643
KIGOMA,KIGOMA DISTRICT COUNCIL,Mahembe,12362,5704,6658
KIGOMA,KIGOMA DISTRICT COUNCIL,Matendo,11028,5312,5716
KIGOMA,KIGOMA DISTRICT COUNCIL,Nkungwe,7439,3484,3955
KIGOMA,KIGOMA DISTRICT COUNCIL,Kidahwe,10288,4890,5398
KIGOMA,KIGOMA DISTRICT COUNCIL,Simbo,26586,12732,13854
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Gungu,30395,14315,16080
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kibirizi,36661,17238,19423
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Mwanga Kusini,14021,6625,7396
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Bangwe,16848,7999,8849
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Mwanga Kaskazini,21351,9989,11362
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Katubuka,19981,9310,10671
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Buhanda,16308,7597,8711
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Businde,3865,1856,2009
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Machinjioni,5163,2363,2800
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kagera,9619,4764,4855
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kasimbu,5234,2491,2743
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Rubuga,2474,1179,1295
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kasingirima,1776,811,965
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Majengo,3981,1787,2194
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kitongoni,5219,2416,2803
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Kipampa,8943,4194,4749
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Rusimbi,5525,2538,2987
KIGOMA,KIGOMA MUNICIPAL COUNCIL,Buzebazeba,18453,8566,9887
KIGOMA,UVINZA DISTRICT COUNCIL,Kalya,43096,21800,21296
KIGOMA,UVINZA DISTRICT COUNCIL,Buhingu,15939,7803,8136
KIGOMA,UVINZA DISTRICT COUNCIL,Igalula,33348,16782,16566
KIGOMA,UVINZA DISTRICT COUNCIL,Sigunga,9376,4701,4675
KIGOMA,UVINZA DISTRICT COUNCIL,Herembe,9068,4526,4542
KIGOMA,UVINZA DISTRICT COUNCIL,Sunuka,39471,19637,19834
KIGOMA,UVINZA DISTRICT COUNCIL,Ilagala,29164,14114,15050
KIGOMA,UVINZA DISTRICT COUNCIL,Mwakizega,19235,9407,9828
KIGOMA,UVINZA DISTRICT COUNCIL,Kandaga,19014,8847,10167
KIGOMA,UVINZA DISTRICT COUNCIL,Kazuramimba,40711,19640,21071
KIGOMA,UVINZA DISTRICT COUNCIL,Uvinza,43102,21230,21872
KIGOMA,UVINZA DISTRICT COUNCIL,Mganza,58027,28487,29540
KIGOMA,UVINZA DISTRICT COUNCIL,Mtegowanoti,16824,8355,8469
KIGOMA,UVINZA DISTRICT COUNCIL,Nguruka,28115,13403,14712
KIGOMA,UVINZA DISTRICT COUNCIL,Itebula,32580,15976,16604
KIGOMA,UVINZA DISTRICT COUNCIL,Basanza,21283,10399,10884
KIGOMA,BUHIGWE DISTRICT COUNCIL,Nyamugali,7405,3417,3988
KIGOMA,BUHIGWE DISTRICT COUNCIL,Biharu,7633,3589,4044
KIGOMA,BUHIGWE DISTRICT COUNCIL,Muyama,9662,4481,5181
KIGOMA,BUHIGWE DISTRICT COUNCIL,Kajana,13667,6493,7174
KIGOMA,BUHIGWE DISTRICT COUNCIL,Mugera,16283,7839,8444
KIGOMA,BUHIGWE DISTRICT COUNCIL,Kilelema,16398,7835,8563
KIGOMA,BUHIGWE DISTRICT COUNCIL,Munyegera,12704,5851,6853
KIGOMA,BUHIGWE DISTRICT COUNCIL,Bukuba,12555,5896,6659
KIGOMA,BUHIGWE DISTRICT COUNCIL,Buhigwe,16445,7817,8628
KIGOMA,BUHIGWE DISTRICT COUNCIL,Kibande,8511,3876,4635
KIGOMA,BUHIGWE DISTRICT COUNCIL,Janda,17412,8105,9307
KIGOMA,BUHIGWE DISTRICT COUNCIL,Munzeze,19256,9221,10035
KIGOMA,BUHIGWE DISTRICT COUNCIL,Rusaba,9971,4441,5530
KIGOMA,BUHIGWE DISTRICT COUNCIL,Muhinda,10366,4809,5557
KIGOMA,BUHIGWE DISTRICT COUNCIL,Munanila,15273,7271,8002
KIGOMA,BUHIGWE DISTRICT COUNCIL,Mwayaya,9812,4584,5228
KIGOMA,BUHIGWE DISTRICT COUNCIL,Mkatanga,14354,6729,7625
KIGOMA,BUHIGWE DISTRICT COUNCIL,Kibwigwa,8866,4171,4695
KIGOMA,BUHIGWE DISTRICT COUNCIL,Mubanga,6032,2832,3200
KIGOMA,BUHIGWE DISTRICT COUNCIL,Kinazi,7400,3427,3973
KIGOMA,KAKONKO DISTRICT COUNCIL,Nyabibuye,10162,4950,5212
KIGOMA,KAKONKO DISTRICT COUNCIL,Nyamtukuza,20612,10362,10250
KIGOMA,KAKONKO DISTRICT COUNCIL,Muhange,10246,5087,5159
KIGOMA,KAKONKO DISTRICT COUNCIL,Gwarama,17668,8645,9023
KIGOMA,KAKONKO DISTRICT COUNCIL,Kakonko,14629,7080,7549
KIGOMA,KAKONKO DISTRICT COUNCIL,Kiziguzigu,13025,6312,6713
KIGOMA,KAKONKO DISTRICT COUNCIL,Kanyonza,10608,5378,5230
KIGOMA,KAKONKO DISTRICT COUNCIL,Kasuga,16769,8198,8571
KIGOMA,KAKONKO DISTRICT COUNCIL,Rugenge,11257,5330,5927
KIGOMA,KAKONKO DISTRICT COUNCIL,Kasanda,17927,8611,9316
KIGOMA,KAKONKO DISTRICT COUNCIL,Gwanumpu,14956,7043,7913
KIGOMA,KAKONKO DISTRICT COUNCIL,Katanga,9701,4620,5081
KIGOMA,KAKONKO DISTRICT COUNCIL,Mugunzu,10859,5072,5787
SHINYANGA,USHETU DISTRICT COUNCIL,Igwamanoni,19085,9383,9702
SHINYANGA,USHETU DISTRICT COUNCIL,Sabasabini,15012,7469,7543
SHINYANGA,USHETU DISTRICT COUNCIL,Mpunze,12251,6096,6155
SHINYANGA,USHETU DISTRICT COUNCIL,Igunda,8094,3984,4110
SHINYANGA,USHETU DISTRICT COUNCIL,Ukune,15730,7621,8109
SHINYANGA,USHETU DISTRICT COUNCIL,Chona,22949,11267,11682
SHINYANGA,USHETU DISTRICT COUNCIL,Chambo,20556,10120,10436
SHINYANGA,USHETU DISTRICT COUNCIL,Mapamba,9952,4822,5130
SHINYANGA,USHETU DISTRICT COUNCIL,Bulungwa,34325,16842,17483
SHINYANGA,USHETU DISTRICT COUNCIL,Kinamapula,17098,8390,8708
SHINYANGA,USHETU DISTRICT COUNCIL,Kisuke,6152,3031,3121
SHINYANGA,USHETU DISTRICT COUNCIL,Nyamilangano,10368,5072,5296
SHINYANGA,USHETU DISTRICT COUNCIL,Bukomela,8558,4305,4253
SHINYANGA,USHETU DISTRICT COUNCIL,Idahina,31555,15934,15621
SHINYANGA,USHETU DISTRICT COUNCIL,Uyogo,21259,10492,10767
SHINYANGA,USHETU DISTRICT COUNCIL,Ushetu,25471,12779,12692
SHINYANGA,USHETU DISTRICT COUNCIL,Ulowa,26996,13592,13404
SHINYANGA,USHETU DISTRICT COUNCIL,Ubagwe,26893,13592,13301
SHINYANGA,USHETU DISTRICT COUNCIL,Ulewe,38211,18558,19653
SHINYANGA,USHETU DISTRICT COUNCIL,Nyankende,20078,9758,10320
SHINYANGA,Kahama Municipal Council,Busoka,11516,5696,5820
SHINYANGA,Kahama Municipal Council,Mhongolo,45418,21358,24060
SHINYANGA,Kahama Municipal Council,Mwendakulima,25418,12402,13016
SHINYANGA,Kahama Municipal Council,Zongomera,32984,17478,15506
SHINYANGA,Kahama Municipal Council,Nyahanga,40809,19511,21298
SHINYANGA,Kahama Municipal Council,Malunga,24323,11418,12905
SHINYANGA,Kahama Municipal Council,Majengo,24824,11643,13181
SHINYANGA,Kahama Municipal Council,Nyasubi,30206,14097,16109
SHINYANGA,Kahama Municipal Council,Nyihogo,19679,9212,10467
SHINYANGA,Kahama Municipal Council,Mhungula,31203,14768,16435
SHINYANGA,Kahama Municipal Council,Kahama Mjini,5379,2731,2648
SHINYANGA,Kahama Municipal Council,Iyenze,11354,5589,5765
SHINYANGA,Kahama Municipal Council,Kilago,16669,8303,8366
SHINYANGA,Kahama Municipal Council,Nyandekwa,16375,8082,8293
SHINYANGA,Kahama Municipal Council,Wendele,10560,5231,5329
SHINYANGA,Kahama Municipal Council,Ngogwa,11635,5835,5800
SHINYANGA,Kahama Municipal Council,Kinaga,20385,10140,10245
SHINYANGA,Kahama Municipal Council,Mondo,15481,7731,7750
SHINYANGA,Kahama Municipal Council,Kagongwa,44081,20538,23543
SHINYANGA,Kahama Municipal Council,Isagehe,15355,7594,7761
SHINYANGA,Msalala District Council,Bulyan'hulu,51357,25418,25939
SHINYANGA,Msalala District Council,Bugarama,24418,11849,12569
SHINYANGA,Msalala District Council,Lunguya,23050,12144,10906
SHINYANGA,Msalala District Council,Shilela,13421,6798,6623
SHINYANGA,Msalala District Council,Segese,36247,17992,18255
SHINYANGA,Msalala District Council,Mega,11981,5884,6097
SHINYANGA,Msalala District Council,Chela,31991,16176,15815
SHINYANGA,Msalala District Council,Busangi,14894,7391,7503
SHINYANGA,Msalala District Council,Ntobo,12224,6013,6211
SHINYANGA,Msalala District Council,Ngaya,16599,8351,8248
SHINYANGA,Msalala District Council,Bulige,18184,8763,9421
SHINYANGA,Msalala District Council,Kashishi,17040,8323,8717
SHINYANGA,Msalala District Council,Ikinda,10361,5148,5213
SHINYANGA,Msalala District Council,Mwanase,22000,10609,11391
SHINYANGA,Msalala District Council,Mwalugulu,22785,11233,11552
SHINYANGA,Msalala District Council,Jana,21090,10334,10756
SHINYANGA,Msalala District Council,Isaka,18125,8760,9365
SHINYANGA,Msalala District Council,Mwakata,12447,6100,6347
SHINYANGA,Kishapu District Council,Lagana,11826,5914,5912
SHINYANGA,Kishapu District Council,Mwamashele,9932,4893,5039
SHINYANGA,Kishapu District Council,Ngofila,11451,5720,5731
SHINYANGA,Kishapu District Council,Kiloleli,7866,3879,3987
SHINYANGA,Kishapu District Council,Ukenyenge,12004,5966,6038
SHINYANGA,Kishapu District Council,Talaga,13740,6732,7008
SHINYANGA,Kishapu District Council,Itilima,15393,7786,7607
SHINYANGA,Kishapu District Council,Mwaweja,8639,4261,4378
SHINYANGA,Kishapu District Council,Uchunga,6310,3068,3242
SHINYANGA,Kishapu District Council,Kishapu,17572,8426,9146
SHINYANGA,Kishapu District Council,Mwakipoya,13130,6439,6691
SHINYANGA,Kishapu District Council,Shagihilu,6605,3235,3370
SHINYANGA,Kishapu District Council,Somagedi,8128,4034,4094
SHINYANGA,Kishapu District Council,Mwamalasa,17082,8296,8786
SHINYANGA,Kishapu District Council,Masanga,15953,7918,8035
SHINYANGA,Kishapu District Council,Ndoleleji,8594,4222,4372
SHINYANGA,Kishapu District Council,Mwataga,8738,4304,4434
SHINYANGA,Kishapu District Council,Bupigi,7607,3759,3848
SHINYANGA,Kishapu District Council,Igaga,6470,3132,3338
SHINYANGA,Kishapu District Council,Bunambiyu,8274,4084,4190
SHINYANGA,Kishapu District Council,Bubiki,13256,6557,6699
SHINYANGA,Kishapu District Council,Songwa,6450,3217,3233
SHINYANGA,Kishapu District Council,Seke-Bugoro,20855,10595,10260
SHINYANGA,Kishapu District Council,Mondo,17957,8898,9059
SHINYANGA,Kishapu District Council,Mwadui Lohumbo,17634,9411,8223
SHINYANGA,Kishapu District Council,Maganzo,18535,9518,9017
SHINYANGA,Kishapu District Council,Busangwa,7482,3679,3803
SHINYANGA,Kishapu District Council,Idukilo,11173,5697,5476
SHINYANGA,Kishapu District Council,Mwasubi,6827,3379,3448
SHINYANGA,Shinyanga Distict Council,Pandagichiza,13601,6584,7017
SHINYANGA,Shinyanga Distict Council,Mwakitolyo,38909,21000,17909
SHINYANGA,Shinyanga Distict Council,Salawe,25010,12141,12869
SHINYANGA,Shinyanga Distict Council,Solwa,31542,15426,16116
SHINYANGA,Shinyanga Distict Council,Iselamagazi,27665,13220,14445
SHINYANGA,Shinyanga Distict Council,Lyabukande,27666,13548,14118
SHINYANGA,Shinyanga Distict Council,Mwantini,10782,5273,5509
SHINYANGA,Shinyanga Distict Council,Mwenge,22230,11560,10670
SHINYANGA,Shinyanga Distict Council,Lyabusalu,34865,16970,17895
SHINYANGA,Shinyanga Distict Council,Mwalukwa,9975,4853,5122
SHINYANGA,Shinyanga Distict Council,Nyamalogo,18347,8947,9400
SHINYANGA,Shinyanga Distict Council,Lyamidati,27951,13638,14313
SHINYANGA,Shinyanga Distict Council,Imesela,11657,5857,5800
SHINYANGA,Shinyanga Distict Council,Usule,7598,3828,3770
SHINYANGA,Shinyanga Distict Council,Ilola,13582,6631,6951
SHINYANGA,Shinyanga Distict Council,Didia,19093,9533,9560
SHINYANGA,Shinyanga Distict Council,Itwangi,12542,6218,6324
SHINYANGA,Shinyanga Distict Council,Tinde,21196,10404,10792
SHINYANGA,Shinyanga Distict Council,Puni,7330,3691,3639
SHINYANGA,Shinyanga Distict Council,Nyida,9263,4535,4728
SHINYANGA,Shinyanga Distict Council,Nsalala,9779,4852,4927
SHINYANGA,Shinyanga Distict Council,Bukene,10353,5181,5172
SHINYANGA,Shinyanga Distict Council,Mwamala,12244,6115,6129
SHINYANGA,Shinyanga Distict Council,Samuye,15294,7557,7737
SHINYANGA,Shinyanga Distict Council,Usanda,17052,8452,8600
SHINYANGA,Shinyanga Distict Council,Masengwa,13085,6510,6575
SHINYANGA,Shinyanga Municipal Council,Mwamalili,8907,4417,4490
SHINYANGA,Shinyanga Municipal Council,Chibe,8480,4197,4283
SHINYANGA,Shinyanga Municipal Council,Old Shinyanga,11937,5678,6259
SHINYANGA,Shinyanga Municipal Council,Kolandoto,14828,7173,7655
SHINYANGA,Shinyanga Municipal Council,Ibadakuli,18500,9169,9331
SHINYANGA,Shinyanga Municipal Council,Ngokolo,23887,11204,12683
SHINYANGA,Shinyanga Municipal Council,Mjini,3898,1911,1987
SHINYANGA,Shinyanga Municipal Council,Chamaguha,4082,1977,2105
SHINYANGA,Shinyanga Municipal Council,Ibinzamata,5455,2738,2717
SHINYANGA,Shinyanga Municipal Council,Kitangili,16802,7950,8852
SHINYANGA,Shinyanga Municipal Council,Kizumbi,19523,9713,9810
SHINYANGA,Shinyanga Municipal Council,Mwawaza,8532,4181,4351
SHINYANGA,Shinyanga Municipal Council,Ndala,13323,6359,6964
SHINYANGA,Shinyanga Municipal Council,Kambarage,13109,6263,6846
SHINYANGA,Shinyanga Municipal Council,Lubaga,10101,4712,5389
SHINYANGA,Shinyanga Municipal Council,Ndembezi,20981,9968,11013
SHINYANGA,Shinyanga Municipal Council,Masekelo,12399,5976,6423
KAGERA,KARAGWE DISTRICT COUNCIL,Igurwa,12522,6224,6298
KAGERA,KARAGWE DISTRICT COUNCIL,Kanoni,23140,11620,11520
KAGERA,KARAGWE DISTRICT COUNCIL,Kihanga,19713,10319,9394
KAGERA,KARAGWE DISTRICT COUNCIL,Kituntu,12194,5820,6374
KAGERA,KARAGWE DISTRICT COUNCIL,Chanika,18574,9146,9428
KAGERA,KARAGWE DISTRICT COUNCIL,Kayanga,28248,13588,14660
KAGERA,KARAGWE DISTRICT COUNCIL,Bugene,26608,12991,13617
KAGERA,KARAGWE DISTRICT COUNCIL,Ndama,6513,3203,3310
KAGERA,KARAGWE DISTRICT COUNCIL,Rugera,11010,5676,5334
KAGERA,KARAGWE DISTRICT COUNCIL,Nyakahanga,15979,8104,7875
KAGERA,KARAGWE DISTRICT COUNCIL,Ihanda,7990,3886,4104
KAGERA,KARAGWE DISTRICT COUNCIL,Chonyonyo,18596,9399,9197
KAGERA,KARAGWE DISTRICT COUNCIL,Ihembe,9871,5008,4863
KAGERA,KARAGWE DISTRICT COUNCIL,Nyaishozi,13759,6594,7165
KAGERA,KARAGWE DISTRICT COUNCIL,Rugu,18043,9068,8975
KAGERA,KARAGWE DISTRICT COUNCIL,Nyakasimbi,16364,8141,8223
KAGERA,KARAGWE DISTRICT COUNCIL,Nyakakika,19457,9565,9892
KAGERA,KARAGWE DISTRICT COUNCIL,Nyakabanga,19947,9888,10059
KAGERA,KARAGWE DISTRICT COUNCIL,Kibondo,12965,6408,6557
KAGERA,KARAGWE DISTRICT COUNCIL,Bweranyange,23164,11448,11716
KAGERA,KARAGWE DISTRICT COUNCIL,Nyabiyonza,12325,6072,6253
KAGERA,KARAGWE DISTRICT COUNCIL,Kiruruma,15923,7823,8100
KAGERA,KARAGWE DISTRICT COUNCIL,Kamagambo,22839,11195,11644
KAGERA,BUKOBA DISTRICT COUNCIL,Rubafu,9667,4874,4793
KAGERA,BUKOBA DISTRICT COUNCIL,Kishanje,8674,4180,4494
KAGERA,BUKOBA DISTRICT COUNCIL,Kaagya,16520,8636,7884
KAGERA,BUKOBA DISTRICT COUNCIL,Behendangabo,7545,3595,3950
KAGERA,BUKOBA DISTRICT COUNCIL,Nyakato,15301,7299,8002
KAGERA,BUKOBA DISTRICT COUNCIL,Katoma,7293,3492,3801
KAGERA,BUKOBA DISTRICT COUNCIL,Karabagaine,16312,7839,8473
KAGERA,BUKOBA DISTRICT COUNCIL,Maruku,9689,4687,5002
KAGERA,BUKOBA DISTRICT COUNCIL,Kanyangereko,11108,5486,5622
KAGERA,BUKOBA DISTRICT COUNCIL,Bujugo,8102,3943,4159
KAGERA,BUKOBA DISTRICT COUNCIL,Katerero,5738,2748,2990
KAGERA,BUKOBA DISTRICT COUNCIL,Kemondo,21506,10465,11041
KAGERA,BUKOBA DISTRICT COUNCIL,Nyakibimbili,9097,4319,4778
KAGERA,BUKOBA DISTRICT COUNCIL,Ibwera,9408,4511,4897
KAGERA,BUKOBA DISTRICT COUNCIL,Mikoni,7891,3843,4048
KAGERA,BUKOBA DISTRICT COUNCIL,Kyamulaile,14882,7274,7608
KAGERA,BUKOBA DISTRICT COUNCIL,Katoro,16284,7713,8571
KAGERA,BUKOBA DISTRICT COUNCIL,Kaibanja,15920,7666,8254
KAGERA,BUKOBA DISTRICT COUNCIL,Kasharu,8255,3962,4293
KAGERA,BUKOBA DISTRICT COUNCIL,Kishogo,9356,4471,4885
KAGERA,BUKOBA DISTRICT COUNCIL,Butelankuzi,10465,5020,5445
KAGERA,BUKOBA DISTRICT COUNCIL,Rubale,9475,4557,4918
KAGERA,BUKOBA DISTRICT COUNCIL,Rukoma,14259,7077,7182
KAGERA,BUKOBA DISTRICT COUNCIL,Kikomelo,6597,3225,3372
KAGERA,BUKOBA DISTRICT COUNCIL,Kibirizi,9477,4754,4723
KAGERA,BUKOBA DISTRICT COUNCIL,Izimbya,10804,5091,5713
KAGERA,BUKOBA DISTRICT COUNCIL,Kyaitoke,10369,5065,5304
KAGERA,BUKOBA DISTRICT COUNCIL,Ruhunga,11348,5622,5726
KAGERA,BUKOBA DISTRICT COUNCIL,Mugajwale,11106,5374,5732
KAGERA,BUKOBA MUNICIPAL COUNCIL,Hamugembe,10006,4732,5274
KAGERA,BUKOBA MUNICIPAL COUNCIL,Nshambya,13975,6571,7404
KAGERA,BUKOBA MUNICIPAL COUNCIL,Buhembe,5849,2750,3099
KAGERA,BUKOBA MUNICIPAL COUNCIL,Kahororo,9885,4939,4946
KAGERA,BUKOBA MUNICIPAL COUNCIL,Kashai,33328,15777,17551
KAGERA,BUKOBA MUNICIPAL COUNCIL,Miembeni,4058,2105,1953
KAGERA,BUKOBA MUNICIPAL COUNCIL,Bilele,3502,1626,1876
KAGERA,BUKOBA MUNICIPAL COUNCIL,Bakoba,16118,7659,8459
KAGERA,BUKOBA MUNICIPAL COUNCIL,Ijuganyondo,2670,1316,1354
KAGERA,BUKOBA MUNICIPAL COUNCIL,Kitendaguro,7314,3455,3859
KAGERA,BUKOBA MUNICIPAL COUNCIL,Kibeta,13214,6159,7055
KAGERA,BUKOBA MUNICIPAL COUNCIL,Kagondo,9143,4294,4849
KAGERA,BUKOBA MUNICIPAL COUNCIL,Nyanga,5089,2366,2723
KAGERA,BUKOBA MUNICIPAL COUNCIL,Rwamishenye,10787,5037,5750
KAGERA,MULEBA DISTRICT COUNCIL,Nyakatanga,9417,4526,4891
KAGERA,MULEBA DISTRICT COUNCIL,Ngenge,28692,14435,14257
KAGERA,MULEBA DISTRICT COUNCIL,Rutoro,10934,5762,5172
KAGERA,MULEBA DISTRICT COUNCIL,Ibuga,12889,6177,6712
KAGERA,MULEBA DISTRICT COUNCIL,Bulyakashaju,10430,5155,5275
KAGERA,MULEBA DISTRICT COUNCIL,Kamachumu,17129,8113,9016
KAGERA,MULEBA DISTRICT COUNCIL,Ruhanga,7948,3845,4103
KAGERA,MULEBA DISTRICT COUNCIL,Mafumbo,5519,2665,2854
KAGERA,MULEBA DISTRICT COUNCIL,Muhutwe,12073,5826,6247
KAGERA,MULEBA DISTRICT COUNCIL,Mayondwe,5888,2952,2936
KAGERA,MULEBA DISTRICT COUNCIL,Goziba,11042,7398,3644
KAGERA,MULEBA DISTRICT COUNCIL,Kerebe,3559,2365,1194
KAGERA,MULEBA DISTRICT COUNCIL,Bumbire,15895,9243,6652
KAGERA,MULEBA DISTRICT COUNCIL,Izigo,13297,6304,6993
KAGERA,MULEBA DISTRICT COUNCIL,Katoke,11710,5616,6094
KAGERA,MULEBA DISTRICT COUNCIL,Kagoma,7659,3812,3847
KAGERA,MULEBA DISTRICT COUNCIL,Kikuku,10926,5268,5658
KAGERA,MULEBA DISTRICT COUNCIL,Biirabo,18793,8847,9946
KAGERA,MULEBA DISTRICT COUNCIL,Mushabago,9789,4614,5175
KAGERA,MULEBA DISTRICT COUNCIL,Kabirizi,12769,6031,6738
KAGERA,MULEBA DISTRICT COUNCIL,Nshamba,25657,12012,13645
KAGERA,MULEBA DISTRICT COUNCIL,Kashasha,10351,4818,5533
KAGERA,MULEBA DISTRICT COUNCIL,Ijumbi,13193,6170,7023
KAGERA,MULEBA DISTRICT COUNCIL,Kishanda,17364,8188,9176
KAGERA,MULEBA DISTRICT COUNCIL,Buganguzi,11184,5184,6000
KAGERA,MULEBA DISTRICT COUNCIL,Ikuza,12870,7221,5649
KAGERA,MULEBA DISTRICT COUNCIL,Bureza,8404,4035,4369
KAGERA,MULEBA DISTRICT COUNCIL,Muleba,25585,11867,13718
KAGERA,MULEBA DISTRICT COUNCIL,Ikondo,6496,3050,3446
KAGERA,MULEBA DISTRICT COUNCIL,Buhangaza,6350,3053,3297
KAGERA,MULEBA DISTRICT COUNCIL,Mazinga,10463,6239,4224
KAGERA,MULEBA DISTRICT COUNCIL,Magata Karutanga,13246,6347,6899
KAGERA,MULEBA DISTRICT COUNCIL,Gwanseli,11523,5592,5931
KAGERA,MULEBA DISTRICT COUNCIL,Kibanga,11118,5243,5875
